policy_id,demand_pattern,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,cost
972.0,0.0,229.0,272.0,249.0,269.0,267.0,55.0,40.0,27.0,95.0,31.0,122.0,27.0,19.0,15.0,449.88800000000003
973.0,0.0,228.0,280.0,239.0,265.0,275.0,55.0,38.0,27.0,90.0,32.0,126.0,27.0,19.0,15.0,418.31649999999973
974.0,0.0,214.0,295.0,245.0,258.0,274.0,54.0,39.0,28.0,95.0,31.0,119.0,27.0,19.0,15.0,420.6289999999997
975.0,0.0,215.0,279.0,243.0,264.0,290.0,57.0,38.0,28.0,90.0,31.0,127.0,27.0,19.0,15.0,431.18049999999994
976.0,0.0,219.0,295.0,235.0,268.0,272.0,56.0,40.0,27.0,90.0,32.0,122.0,27.0,19.0,15.0,441.1015000000001
977.0,0.0,223.0,286.0,243.0,260.0,271.0,53.0,38.0,27.0,91.0,30.0,122.0,28.0,19.0,15.0,449.27649999999994
978.0,0.0,228.0,283.0,235.0,259.0,283.0,57.0,39.0,27.0,95.0,32.0,124.0,27.0,19.0,15.0,428.4674999999997
979.0,0.0,230.0,283.0,239.0,263.0,289.0,54.0,38.0,28.0,95.0,31.0,125.0,28.0,19.0,15.0,455.099
980.0,0.0,229.0,294.0,237.0,256.0,279.0,56.0,40.0,28.0,90.0,31.0,120.0,28.0,19.0,15.0,415.0485000000001
981.0,0.0,218.0,288.0,232.0,248.0,292.0,56.0,39.0,28.0,93.0,30.0,117.0,28.0,19.0,15.0,415.33950000000004
982.0,0.0,221.0,294.0,231.0,255.0,276.0,54.0,39.0,28.0,90.0,31.0,120.0,28.0,19.0,15.0,437.82
983.0,0.0,210.0,295.0,237.0,265.0,272.0,56.0,39.0,27.0,94.0,32.0,122.0,27.0,19.0,15.0,410.4279999999998
984.0,0.0,218.0,294.0,241.0,253.0,289.0,54.0,40.0,28.0,90.0,32.0,121.0,28.0,19.0,15.0,428.61150000000015
985.0,0.0,219.0,292.0,245.0,269.0,281.0,56.0,38.0,27.0,90.0,32.0,122.0,28.0,19.0,15.0,456.76249999999976
986.0,0.0,212.0,277.0,246.0,253.0,270.0,56.0,39.0,28.0,91.0,32.0,126.0,28.0,19.0,15.0,447.01750000000027
987.0,0.0,218.0,275.0,241.0,261.0,268.0,53.0,38.0,27.0,97.0,30.0,117.0,28.0,19.0,15.0,429.12250000000023
988.0,0.0,215.0,277.0,239.0,266.0,285.0,53.0,38.0,27.0,96.0,31.0,117.0,28.0,19.0,15.0,442.19750000000016
989.0,0.0,219.0,295.0,246.0,259.0,275.0,53.0,39.0,28.0,97.0,32.0,117.0,28.0,19.0,15.0,424.54599999999994
990.0,0.0,228.0,282.0,235.0,252.0,281.0,57.0,38.0,27.0,97.0,31.0,127.0,28.0,19.0,15.0,441.0190000000002
991.0,0.0,222.0,289.0,231.0,268.0,289.0,54.0,40.0,28.0,97.0,31.0,126.0,27.0,19.0,15.0,448.59650000000016
992.0,0.0,217.0,270.0,244.0,248.0,285.0,57.0,38.0,28.0,96.0,32.0,118.0,28.0,19.0,15.0,429.0464999999999
993.0,0.0,215.0,281.0,244.0,262.0,272.0,56.0,38.0,28.0,91.0,32.0,119.0,27.0,19.0,15.0,468.80200000000013
994.0,0.0,225.0,280.0,246.0,261.0,288.0,56.0,38.0,27.0,98.0,32.0,119.0,28.0,19.0,15.0,429.8225000000004
995.0,0.0,217.0,271.0,247.0,264.0,273.0,54.0,40.0,27.0,93.0,30.0,122.0,27.0,19.0,15.0,413.87000000000023
996.0,0.0,225.0,281.0,233.0,264.0,272.0,57.0,39.0,27.0,94.0,30.0,119.0,28.0,19.0,15.0,405.7130000000003
997.0,0.0,218.0,284.0,229.0,261.0,290.0,57.0,38.0,27.0,94.0,30.0,123.0,28.0,19.0,15.0,425.31
998.0,0.0,230.0,276.0,231.0,258.0,281.0,57.0,40.0,27.0,94.0,31.0,126.0,27.0,19.0,15.0,406.62999999999994
999.0,0.0,214.0,286.0,236.0,255.0,267.0,53.0,38.0,27.0,90.0,32.0,120.0,27.0,19.0,15.0,428.87450000000007
